JDTDB,dateTDB,X,Y,Z,Xearth,Yearth,Zearth
2427849.5,1935-Feb-16,-5.629537249418596E-01,8.416891191781547E-01,6.981224124117782E-03,-8.313538483231164E-01,5.337642264234926E-01,6.889590979224298E-05
2427859.5,1935-Feb-26,-6.871644402438342E-01,7.238031450783506E-01,9.289880927632390E-03,-9.139264993996513E-01,3.809455483810876E-01,4.535251126522534E-05
2427869.5,1935-Mar-08,-7.909452161241731E-01,5.844514026029154E-01,1.132219156516458E-02,-9.687140976000710E-01,2.165383688894383E-01,2.043677482631767E-05
2427879.5,1935-Mar-18,-8.701646256546287E-01,4.269991012930386E-01,1.300277290130539E-02,-9.942689319726447E-01,4.558938662972161E-02,-5.087058903457133E-06
2427889.5,1935-Mar-28,-9.211785318327805E-01,2.557505212893346E-01,1.426175165184179E-02,-9.900603158035747E-01,-1.267319077635758E-01,-3.044852130493860E-05
2427899.5,1935-Apr-07,-9.410922892224836E-01,7.590801139935444E-02,1.503911220322793E-02,-9.564626884812678E-01,-2.952990816184081E-01,-5.489481105322367E-05
2427909.5,1935-Apr-17,-9.280379908473482E-01,-1.065575455057350E-01,1.528951173564435E-02,-8.947146649959044E-01,-4.551830521852398E-01,-7.771313701841092E-05
2427919.5,1935-Apr-27,-8.814313992062929E-01,-2.851398494787408E-01,1.498702788145001E-02,-8.068538825737376E-01,-6.017903867751954E-01,-9.825093622275682E-05
2427929.5,1935-May-07,-8.021628961140902E-01,-4.531322774948633E-01,1.412909499701004E-02,-6.956327781112678E-01,-7.309828198393898E-01,-1.159345201226237E-04
2427939.5,1935-May-17,-6.926758561609043E-01,-6.040398841704819E-01,1.273881623328374E-02,-5.644202939406084E-01,-8.391766038355777E-01,-1.302820197669862E-04
2427949.5,1935-May-27,-5.568988233646235E-01,-7.320193950582011E-01,1.086498550670388E-02,-4.170940772956837E-01,-9.234216125250868E-01,-1.409066725053587E-04
2427959.5,1935-Jun-06,-4.000240731550627E-01,-8.322831075177715E-01,8.579523876102377E-03,-2.579268165516989E-01,-9.814609667571024E-01,-1.475255657549283E-04
2427969.5,1935-Jun-16,-2.281579636219507E-01,-9.014038772486785E-01,5.972590893346292E-03,-9.146964720919022E-02,-1.011772249522255E+00,-1.499680792251753E-04
2427979.5,1935-Jun-26,-4.789616815881730E-02,-9.374780980194264E-01,3.146129143544936E-03,7.756512432255216E-02,-1.013591709441417E+00,-1.481785766129942E-04
2427989.5,1935-Jul-06,1.341108294814903E-01,-9.401347495743364E-01,2.068766590201196E-04,2.444204774330105E-01,-9.869227936157301E-01,-1.422152463812875E-04
2427999.5,1935-Jul-16,3.115427560924711E-01,-9.104097629153076E-01,-2.740124587927856E-03,4.044092893160398E-01,-9.325300626340098E-01,-1.322477387261826E-04
2428009.5,1935-Jul-26,4.787057871931443E-01,-8.505259584427176E-01,-5.596715565069139E-03,5.530263895286390E-01,-8.519192090908498E-01,-1.185556640645568E-04
2428019.5,1935-Aug-05,6.307250546150769E-01,-7.636251035238287E-01,-8.274961986831871E-03,6.860574643273510E-01,-7.473034785596917E-01,-1.015269065710651E-04
2428029.5,1935-Aug-15,7.636372373897308E-01,-6.534927089152599E-01,-1.069850549535507E-02,7.996840338779584E-01,-6.215563631899186E-01,-8.165016911979540E-05
2428039.5,1935-Aug-25,8.743958754056256E-01,-5.243101031407500E-01,-1.280385237588971E-02,8.905834126031722E-01,-4.781502689891426E-01,-5.950310798619982E-05
2428049.5,1935-Sep-04,9.608237793764821E-01,-3.804626268219971E-01,-1.454443334622159E-02,9.560223188664344E-01,-3.210806314583189E-01,-3.574268628113301E-05
2428059.5,1935-Sep-14,1.021554924311723E+00,-2.263858054417444E-01,-1.589047674304053E-02,9.939420765930156E-01,-1.547749036615734E-01,-1.107483135709030E-05
2428069.5,1935-Sep-24,1.055954030426645E+00,-6.643497608455648E-02,-1.682404137941963E-02,1.003032629928135E+00,1.601371105857918E-02,1.379325944913138E-05
2428079.5,1935-Oct-04,1.064021791492345E+00,9.520143196389827E-02,-1.733663873693208E-02,9.827919807269851E-01,1.863274811066352E-01,3.817163984813603E-05
2428089.5,1935-Oct-14,1.046308248498560E+00,2.545535520639727E-01,-1.742842536368125E-02,9.335672974749307E-01,3.511392469898549E-01,6.137648111750977E-05
2428099.5,1935-Oct-24,1.003839433661562E+00,4.079005400743637E-01,-1.710746674056395E-02,8.565737898008511E-01,5.054990359459725E-01,8.273266413349765E-05
2428109.5,1935-Nov-03,9.380575842630524E-01,5.517878259185901E-01,-1.638899498208972E-02,7.538874754571313E-01,6.446884970423045E-01,1.015936326637344E-04
2428119.5,1935-Nov-13,8.507744267863996E-01,6.830369445709875E-01,-1.529475675313502E-02,6.284084356184149E-01,7.643780935883489E-01,1.173711338537579E-04
2428129.5,1935-Nov-23,7.441363995583958E-01,7.987525304679612E-01,-1.385250414354536E-02,4.837923690927874E-01,8.607805346461095E-01,1.295649448425484E-04
2428139.5,1935-Dec-03,6.206002603659990E-01,8.963303449904596E-01,-1.209564368574125E-02,3.243500905210127E-01,9.307930485420615E-01,1.377804786895000E-04
2428149.5,1935-Dec-13,4.829169247292008E-01,9.734695977890436E-01,-1.006301648577325E-02,1.549165330466045E-01,9.721206212306398E-01,1.417440766509724E-04
2428159.5,1935-Dec-23,3.341210230156760E-01,1.028192208260070E+00,-7.798780492928633E-03,-1.930678359600684E-02,9.833724097470765E-01,1.413163084988361E-04
2428169.5,1936-Jan-02,1.775232592310309E-01,1.058871275235465E+00,-5.352357324593855E-03,-1.929295088084409E-01,9.641246123666483E-01,1.364997393879613E-04
2428179.5,1936-Jan-12,1.670205163858751E-02,1.064270636489191E+00,-2.778392957285926E-03,-3.605621651725666E-01,9.149448766937046E-01,1.274399584586214E-04
2428189.5,1936-Jan-22,-1.445098539712547E-01,1.043596872484358E+00,-1.366675465310916E-04,-5.170081619064724E-01,8.373757974101256E-01,1.144195945259113E-04
2428199.5,1936-Feb-01,-3.020491018392795E-01,9.965643058648389E-01,2.508130997068576E-03,-6.574480475525091E-01,7.338779379445273E-01,9.784657580788642E-05
2428209.5,1936-Feb-11,-4.516622806514219E-01,9.234721715776726E-01,5.086882291998362E-03,-7.776065301408283E-01,6.077356258212228E-01,7.824401049490016E-05
2428219.5,1936-Feb-21,-5.889707603740534E-01,8.252908489355022E-01,7.526874009223420E-03,-8.738940956298779E-01,4.629311834320946E-01,5.623206357783745E-05
2428229.5,1936-Mar-02,-7.095677343778631E-01,7.037510782986919E-01,9.753148345696775E-03,-9.435171173987981E-01,3.039952802955015E-01,3.250134321825587E-05
2428239.5,1936-Mar-12,-8.091549571615396E-01,5.614258461376076E-01,1.169050720032533E-02,-9.845530371417009E-01,1.358420791921643E-01,7.786905517163386E-06
2428249.5,1936-Mar-22,-8.837239900650629E-01,4.017895170929070E-01,1.326628798317260E-02,-9.959896957196489E-01,-3.640205292601626E-02,-1.715689166424251E-05
2428259.5,1936-Apr-01,-9.297811318008048E-01,2.292339366793178E-01,1.441394340581094E-02,-9.777302001845953E-01,-2.075681306338552E-01,-4.158065736797282E-05
2428269.5,1936-Apr-11,-9.446060056142767E-01,4.901824484286103E-02,1.507731837839364E-02,-9.305665406994120E-01,-3.726055465425728E-01,-6.476377016396345E-05
2428279.5,1936-Apr-21,-9.265214342952326E-01,-1.328693985392521E-01,1.521531475828670E-02,-8.561264028801076E-01,-5.267291443083626E-01,-8.603706355753982E-05
2428289.5,1936-May-01,-8.751391546383739E-01,-3.099514067043334E-01,1.480640818128791E-02,-7.567982512220287E-01,-6.655486978500175E-01,-1.048013705879073E-04
2428299.5,1936-May-11,-7.915366933784083E-01,-4.755981730372564E-01,1.385229502407976E-02,-6.356398861897715E-01,-7.851787853902362E-01,-1.205356380443483E-04
2428309.5,1936-May-21,-6.783207081900829E-01,-6.234369321817342E-01,1.237987484834988E-02,-4.962751907572279E-01,-8.823284501138428E-01,-1.328082068780435E-04
2428319.5,1936-May-31,-5.395457402268959E-01,-7.477827410053335E-01,1.044095588231132E-02,-3.427831498105854E-01,-9.543708664002550E-01,-1.412899495471302E-04
2428329.5,1936-Jun-10,-3.804837673688996E-01,-8.440286398802109E-01,8.109469430833622E-03,-1.795825536966839E-01,-9.993939845141394E-01,-1.457607985990968E-04
2428339.5,1936-Jun-20,-2.072716250119117E-01,-9.089347983022540E-01,5.476484249239199E-03,-1.131495055455975E-02,-1.016233485809841E+00,-1.461115531686993E-04
2428349.5,1936-Jun-30,-2.648941658232170E-02,-9.407764944865217E-01,2.643778390377760E-03,1.572723172505008E-01,-1.004489416202424E+00,-1.423443948729170E-04
2428359.5,1936-Jul-10,1.552660348193292E-01,-9.393414013815488E-01,-2.830209902053667E-04,3.214417569836409E-01,-9.645277132505916E-01,-1.345725239599082E-04
2428369.5,1936-Jul-20,3.317555603460226E-01,-9.057966877759416E-01,-3.200759787232291E-03,4.765792049233256E-01,-8.974675135173270E-01,-1.230189684068948E-04
2428379.5,1936-Jul-30,4.973824956652798E-01,-8.424662969956302E-01,-6.013838898599137E-03,6.183044662012127E-01,-8.051547165085184E-01,-1.080104699929841E-04
2428389.5,1936-Aug-09,6.473744667273369E-01,-7.525648706091037E-01,-8.637736837882272E-03,7.425783963168736E-01,-6.901219668687562E-01,-8.996321271967080E-05
2428399.5,1936-Aug-19,7.778689071856921E-01,-6.399292438138050E-01,-1.100103955985566E-02,8.458056664688768E-01,-5.555348729929905E-01,-6.937498882341951E-05
2428409.5,1936-Aug-29,8.859217924430273E-01,-5.087762809793542E-01,-1.304626453039761E-02,9.249319966204687E-01,-4.051238942182490E-01,-4.681751962417246E-05
2428419.5,1936-Sep-08,9.694639055529500E-01,-3.635020009645931E-01,-1.472976787440617E-02,9.775340555939089E-01,-2.431013528628426E-01,-2.292390269482594E-05
2428429.5,1936-Sep-18,1.027226710627124E+00,-2.085252361240754E-01,-1.602092592713641E-02,1.001899664815017E+00,-7.406317606886569E-02,1.627063263208818E-06
2428439.5,1936-Sep-28,1.058654351994896E+00,-4.817290230828711E-02,-1.690087421691736E-02,9.970953241359275E-01,9.712460903256534E-02,2.612791311879975E-05
2428449.5,1936-Oct-08,1.063813957110949E+00,1.133987583511351E-01,-1.736115327727505E-02,9.630175207707088E-01,2.654539220526692E-01,4.986043468174072E-05
2428459.5,1936-Oct-18,1.043312666368069E+00,2.722545372276652E-01,-1.740246185905469E-02,9.004238891296156E-01,4.259155375134145E-01,7.211406949011532E-05
2428469.5,1936-Oct-28,9.982259479740081E-01,4.247102913445009E-01,-1.703357425361675E-02,8.109401792353165E-01,5.736499450221880E-01,9.220917085171976E-05
2428479.5,1936-Nov-07,9.300388639995221E-01,5.673497192007066E-01,-1.627044046060337E-02,6.970393187578373E-01,7.041037569177654E-01,1.095250002264803E-04
2428489.5,1936-Nov-17,8.406003460863557E-01,6.970337633788783E-01,-1.513548590224672E-02,5.619898488058626E-01,8.131859068589676E-01,1.235185383241016E-04
2428499.5,1936-Nov-27,7.320893563625288E-01,8.109075031013876E-01,-1.365709241602652E-02,4.097722932415325E-01,8.974167804100915E-01,1.337420187967179E-04
2428509.5,1936-Dec-07,6.069911685890096E-01,9.064083529345726E-01,-1.186924025263382E-02,2.449638858365736E-01,9.540625018696210E-01,1.398608396993978E-04
2428519.5,1936-Dec-17,4.680816407000051E-01,9.812786985811704E-01,-9.811287139259222E-03,7.259436017023835E-02,9.812464077602284E-01,1.416680682442095E-04
2428529.5,1936-Dec-27,3.184169683162209E-01,1.033585602600338E+00,-7.527851227745901E-03,-1.020220830815871E-01,9.780303370736200E-01,1.390938594301043E-04
2428539.5,1937-Jan-06,1.613259646567414E-01,1.061749803344056E+00,-5.068756667777431E-03,-2.734713215426940E-01,9.444597816025500E-01,1.322088422511547E-04
2428549.5,1937-Jan-16,4.013231625437271E-04,1.064585847966621E+00,-2.488988706675431E-03,-4.364313613718008E-01,8.815690855145615E-01,1.212204966237661E-04
2428559.5,1937-Jan-26,-1.605145463062441E-01,1.041354671957236E+00,1.514161650106730E-04,-5.858619871153499E-01,7.913455972271241E-01,1.064702979802987E-04
2428569.5,1937-Feb-05,-3.173544773027774E-01,9.918289237153533E-01,2.787624144084919E-03,-7.171820774599806E-01,6.766544470424186E-01,8.842529530533317E-05
2428579.5,1937-Feb-15,-4.658686440221035E-01,9.163700708211522E-01,5.350500956643091E-03,-8.264254808988978E-01,5.411284525389284E-01,6.765731271684682E-05
2428589.5,1937-Feb-25,-6.016913054216551E-01,8.160141893332760E-01,7.767487528485103E-03,-9.103682887092037E-01,3.890299756160276E-01,4.482077872105478E-05
2428599.5,1937-Mar-07,-7.204401608467412E-01,6.925600645007610E-01,9.963986865754275E-03,-9.666226821941395E-01,2.250929390037359E-01,2.063046653673209E-05
2428609.5,1937-Mar-17,-8.178554621364670E-01,5.486490234388938E-01,1.186539132425331E-02,-9.936950733461557E-01,5.435380479773008E-02,-4.161296603405380E-06
2428619.5,1937-Mar-27,-8.899832140227947E-01,3.878208151946721E-01,1.339988250784707E-02,-9.910087404898441E-01,-1.180199033283695E-01,-2.878788296810869E-05
2428629.5,1937-Apr-06,-9.334011746539411E-01,2.145250913587905E-01,1.450204961899961E-02,-9.588933076613712E-01,-2.868959070700859E-01,-5.249347224166036E-05
2428639.5,1937-Apr-16,-9.454770291309762E-01,3.406553067165169E-02,1.511718426637348E-02,-8.985449714002327E-01,-4.473321226832785E-01,-7.456529042691270E-05
2428649.5,1937-Apr-26,-9.246357186915526E-01,-1.475445404272203E-01,1.520592449326674E-02,-8.119624178579077E-01,-5.947157129283076E-01,-9.437038953426149E-05
2428659.5,1937-May-06,-8.705999720003947E-01,-3.238274058354939E-01,1.474869356037556E-02,-7.018635943251527E-01,-7.248834303770857E-01,-1.113802702519284E-04
2428669.5,1937-May-16,-7.845592940377589E-01,-4.881821719096360E-01,1.374920595508122E-02,-5.715881049522615E-01,-8.342218295402448E-01,-1.251626346425832E-04
2428679.5,1937-May-26,-6.692237343979097E-01,-6.342941152979599E-01,1.223628552660384E-02,-4.249897739061312E-01,-9.197472616035677E-01,-1.353686173661726E-04
2428689.5,1937-Jun-05,-5.287330782900245E-01,-7.565622034524201E-01,1.026340387258009E-02,-2.663232850378222E-01,-9.791663895904923E-01,-1.417377184497449E-04
2428699.5,1937-Jun-15,-3.684187272866791E-01,-8.504820869766503E-01,7.905746490115835E-03,-1.001278460390938E-01,-1.010918351172967E+00,-1.441083055193272E-04
2428709.5,1937-Jun-25,-1.944469519659775E-01,-9.129256156425456E-01,5.255130802414836E-03,6.888997693984308E-02,-1.014199896086213E+00,-1.424250033804800E-04
2428719.5,1937-Jul-05,-1.339731679336188E-02,-9.422786605166314E-01,2.413551098755071E-03,2.359727350577249E-01,-9.889748131191837E-01,-1.367429539156658E-04
2428729.5,1937-Jul-15,1.681601154546845E-01,-9.384296085793440E-01,-5.136417043179781E-04,3.964268573753106E-01,-9.359686743225645E-01,-1.272274263725972E-04
2428739.5,1937-Jul-25,3.440328544934402E-01,-9.026303840592442E-01,-3.423970920620476E-03,5.457348802649216E-01,-8.566496000755885E-01,-1.141430336811538E-04
2428749.5,1937-Aug-04,5.086836658472099E-01,-8.372709398701216E-01,-6.222821755359644E-03,6.796645659383886E-01,-7.531954671144188E-01,-9.784762938348714E-05
2428759.5,1937-Aug-14,6.574059275409280E-01,-7.456131648060561E-01,-8.826886274684755E-03,7.943742327746507E-01,-6.284473999740412E-01,-7.878861974787987E-05
2428769.5,1937-Aug-24,7.864042758075964E-01,-6.315240370464926E-01,-1.116609302407943E-02,8.865131875503169E-01,-4.858491493381601E-01,-5.749349549913516E-05
2428779.5,1937-Sep-03,8.928000636714063E-01,-4.992356303068442E-01,-1.318427239384177E-02,9.533157757152011E-01,-3.293718717496893E-01,-3.455752066753449E-05
2428789.5,1937-Sep-13,9.745851171688209E-01,-3.531464057198935E-01,-1.483889124354656E-02,9.926870273178123E-01,-1.634238200913486E-01,-1.062976540784055E-05
2428799.5,1937-Sep-23,1.030545548650007E+00,-1.976676084205356E-01,-1.610018629997217E-02,1.003277227279469E+00,7.255292931064834E-03,1.360275584980644E-05
2428809.5,1937-Oct-03,1.060172893385434E+00,-3.711171833798835E-02,-1.694998484792787E-02,9.845421503148774E-01,1.777149302466065E-01,3.743102252269207E-05
2428819.5,1937-Oct-13,1.063574769777718E+00,1.243837169602552E-01,-1.738043047207271E-02,9.367852052360656E-01,3.429282540200221E-01,6.014372621505942E-05
2428829.5,1937-Oct-23,1.041392705108162E+00,2.829047352130525E-01,-1.739275990342187E-02,8.611774115156929E-01,4.979382217382900E-01,8.105512584451901E-05
2428839.5,1937-Nov-02,9.947313617494743E-01,4.347898320960564E-01,-1.699623127239498E-02,7.597514158880369E-01,6.380115826684212E-01,9.952553263097866E-05
2428849.5,1937-Nov-12,9.251007540768444E-01,5.766460759354891E-01,-1.620723550528325E-02,6.353662652572875E-01,7.587958894532895E-01,1.149797786173058E-04
2428859.5,1937-Nov-22,8.343713039124511E-01,7.053582281888285E-01,-1.504859617887982E-02,4.916406535227087E-01,8.564731829911602E-01,1.269276728577317E-04
2428869.5,1937-Dec-02,7.247406287657230E-01,8.180955381265249E-01,-1.354905247054293E-02,3.328540669445891E-01,9.279029340268145E-01,1.349834355036677E-04
2428879.5,1937-Dec-12,5.987103368214250E-01,9.123200056951164E-01,-1.174290654666782E-02,1.638173511415847E-01,9.707463482129629E-01,1.388814217879581E-04
2428889.5,1937-Dec-22,4.590706800305838E-01,9.857992206942230E-01,-9.669808578414029E-03,-1.028346911735591E-02,9.835642790439865E-01,1.384867879448812E-04
2428899.5,1938-Jan-01,3.088905504046696E-01,1.036626394409833E+00,-7.374645257040868E-03,-1.840639364800592E-01,9.658819490962091E-01,1.337999061174587E-04
2428909.5,1938-Jan-11,1.515098048317137E-01,1.063249826209012E+00,-4.907482722066096E-03,-3.521303381227288E-01,9.182155307625034E-01,1.249601587647587E-04
2428919.5,1938-Jan-21,-9.469726065733958E-03,1.064513500426425E+00,-2.323512052824263E-03,-5.092718332965217E-01,8.420579008302657E-01,1.122467878671542E-04
2428929.5,1938-Jan-31,-1.701988178152363E-01,1.039710033887974E+00,3.170583224636316E-04,-6.506453491520978E-01,7.398237411191152E-01,9.606546476397448E-05
2428939.5,1938-Feb-10,-3.266064274128411E-01,9.886464222909971E-01,2.949258372674131E-03,-7.719436776619691E-01,6.147571990098915E-01,7.693070757995506E-05
2428949.5,1938-Feb-20,-4.744427921705607E-01,9.117214713211510E-01,5.503868956597564E-03,-8.695385882264907E-01,4.708076943509613E-01,5.544677335735196E-05
2428959.5,1938-Mar-02,-6.093474960829762E-01,8.100115844388835E-01,7.908316269014478E-03,-9.405927723272646E-01,3.124813725114551E-01,3.228518904883967E-05
2428969.5,1938-Mar-12,-7.269503779817732E-01,6.853583625899741E-01,1.008808951650708E-02,-9.831369769114173E-01,1.446768295416526E-01,8.160504867605187E-06
2428979.5,1938-Mar-22,-8.230123621072597E-01,5.404471967235182E-01,1.196882001588015E-02,-9.961112535815841E-01,-2.748609597180203E-02,-1.619531604142242E-05
2428989.5,1938-Apr-01,-8.936103815682247E-01,3.788610876848872E-01,1.347912601896580E-02,-9.793715535386265E-01,-1.988362378586952E-01,-4.005928673224270E-05
2428999.5,1938-Apr-11,-9.353647008161248E-01,2.050892631665836E-01,1.455425062517291E-02,-9.336648765382203E-01,-3.643126869072360E-01,-6.273514962854161E-05
2429009.5,1938-Apr-21,-9.456974334364592E-01,2.446747885416259E-02,1.514035822027004E-02,-8.605774105624219E-01,-5.191127461924543E-01,-8.356877325972673E-05
2429019.5,1938-May-01,-9.230985395285346E-01,-1.569708213819990E-01,1.519915077034943E-02,-7.624605952243587E-01,-6.588224940017163E-01,-1.019699518544403E-04
2429029.5,1938-May-11,-8.673630509819826E-01,-3.327439589450041E-01,1.471225972775826E-02,-6.423403310449920E-01,-7.795277550420641E-01,-1.174286526739462E-04
2429039.5,1938-May-21,-7.797548899536347E-01,-4.962662776742096E-01,1.368468003392738E-02,-5.038141686382379E-01,-8.779047713989321E-01,-1.295250065077261E-04
2429049.5,1938-May-31,-6.630540793302162E-01,-6.412584266108665E-01,1.214648330689062E-02,-3.509406386683376E-01,-9.512908567135455E-01,-1.379371817317714E-04
2429059.5,1938-Jun-10,-5.214590954314514E-01,-7.621730052995910E-01,1.015223849632488E-02,-1.881241294135002E-01,-9.977359910038854E-01,-1.424477695004710E-04
2429069.5,1938-Jun-20,-3.603430430754306E-01,-8.545729066324518E-01,7.777972214630474E-03,-1.999788920402246E-02,-1.016036683858187E+00,-1.429485732735490E-04
2429079.5,1938-Jun-30,-1.858935682669222E-01,-9.154042187633927E-01,5.116016113245109E-03,1.486930006519864E-01,-1.005753439153467E+00,-1.394431179326572E-04
2429089.5,1938-Jul-10,-4.690992599924062E-03,-9.431268422086955E-01,2.268537698576996E-03,3.132073316083880E-01,-9.672130190548359E-01,-1.320395119319802E-04
2429099.5,1938-Jul-20,1.767119837746910E-01,-9.376967728040595E-01,-6.592530834647594E-04,4.689213306572784E-01,-9.014965418482572E-01,-1.209449388014515E-04
2429109.5,1938-Jul-30,3.521541372821618E-01,-9.004228215541611E-01,-3.565287976835859E-03,6.114395224307348E-01,-8.104138510339872E-01,-1.064650761845928E-04
2429119.5,1938-Aug-09,5.161384937991038E-01,-8.337389212794761E-01,-6.355554739610519E-03,7.367021545475214E-01,-6.964642257922763E-01,-8.899827289894786E-05
2429129.5,1938-Aug-19,6.640030264404181E-01,-7.409378333130880E-01,-8.947461323884019E-03,8.410883387320071E-01,-5.627832440378955E-01,-6.902657503223025E-05
2429139.5,1938-Aug-29,7.919975894099150E-01,-6.259054779792940E-01,-1.127169351090856E-02,9.215136905462561E-01,-4.130753194640444E-01,-4.710521314969639E-05
2429149.5,1938-Sep-08,8.972867703184929E-01,-4.928828030326197E-01,-1.327281939236227E-02,9.755207107585192E-01,-2.515313670698613E-01,-2.384980536648954E-05
2429159.5,1938-Sep-18,9.779020107153726E-01,-3.462691562632817E-01,-1.490898344514405E-02,1.001359584423915E+00,-8.273120103059907E-02,7.571067887479872E-08
2429169.5,1938-Sep-28,1.032664583890313E+00,-1.904706910357682E-01,-1.615102233232647E-02,9.980564198851852E-01,8.846938456844192E-02,2.397326523775514E-05
2429179.5,1938-Oct-08,1.061096470149079E+00,-2.979059471557603E-02,-1.698127822949550E-02,9.654653085623078E-01,2.570661216460871E-01,4.713536391347806E-05
2429189.5,1938-Oct-18,1.063331243451477E+00,1.316455468251956E-01,-1.739233298982911E-02,9.043003826757352E-01,4.180465881105426E-01,6.886413305008647E-05
2429199.5,1938-Oct-28,1.040032544305597E+00,2.899373042173910E-01,-1.738579928074216E-02,8.161439280763130E-01,5.665405615001764E-01,8.848737055902251E-05
2429209.5,1938-Nov-07,9.923240006250325E-01,4.414375942328144E-01,-1.697125414854917E-02,7.034268076029478E-01,6.979761404599224E-01,1.053816466480985E-04
2429219.5,1938-Nov-17,9.217319945985666E-01,5.827683383052024E-01,-1.616536523528848E-02,5.693783771515802E-01,8.082359812412888E-01,1.190046247696440E-04
2429229.5,1938-Nov-27,8.301411831979906E-01,7.108293678601895E-01,-1.499120677671504E-02,4.179444640217133E-01,8.938068303524612E-01,1.289339586277274E-04
2429239.5,1938-Dec-07,7.197617124062234E-01,8.228051958397887E-01,-1.347775019562533E-02,2.536738395038214E-01,9.519145850801107E-01,1.348837295640362E-04
2429249.5,1938-Dec-17,5.931063885497099E-01,9.161733810005043E-01,-1.165951639714458E-02,8.157567916907330E-02,9.806368642557332E-01,1.366844193456083E-04
2429259.5,1938-Dec-27,4.529756086589898E-01,9.887176075246573E-01,-9.576360983111281E-03,-9.304719091429053E-02,9.789858766672166E-01,1.342752697042174E-04
2429269.5,1939-Jan-06,3.024474213989446E-01,1.038548004889094E+00,-7.273355041427642E-03,-2.647820790741405E-01,9.469555946217446E-01,1.277219918630998E-04
2429279.5,1939-Jan-16,1.448698284312607E-01,1.064130834276321E+00,-4.800732204448287E-03,-4.282981902202337E-01,8.855291725713413E-01,1.172235689200303E-04
2429289.5,1939-Jan-26,-1.614826295024753E-02,1.064329414065428E+00,-2.213841021750375E-03,-5.785365068279762E-01,7.966453707581557E-01,1.031065540756929E-04
2429299.5,1939-Feb-05,-1.767519111777796E-01,1.038457473014137E+00,4.269700580396579E-04,-7.108878966301851E-01,6.831255225515501E-01,8.581428110539459E-05
2429309.5,1939-Feb-15,-3.328662405040824E-01,9.863452175902728E-01,3.056618834485571E-03,-8.213503699539590E-01,5.485653562059366E-01,6.589070652787773E-05
2429319.5,1939-Feb-25,-4.802402700014353E-01,9.084169671707287E-01,5.605813133943713E-03,-9.066581619010491E-01,3.971982701303687E-01,4.395976097019986E-05
2429329.5,1939-Mar-07,-6.145159322269030E-01,8.057769513024048E-01,8.001959404856266E-03,-9.643776023973856E-01,2.337382031034196E-01,2.070159616851229E-05
2429339.5,1939-Mar-17,-7.313301240435618E-01,6.802966147391849E-01,1.017059745766437E-02,-9.929673068456745E-01,6.321093582932515E-02,-3.174393726870724E-06
2429349.5,1939-Mar-27,-8.264568386305116E-01,5.346925091490929E-01,1.203750646536619E-02,-9.918027985029985E-01,-1.092175241258595E-01,-2.695090491159423E-05
2429359.5,1939-Apr-06,-8.959934616298063E-01,3.725787541291419E-01,1.353158100034141E-02,-9.611678170253765E-01,-2.784078501531752E-01,-4.991968451512622E-05
2429369.5,1939-Apr-16,-9.365890853547112E-01,1.984734944608004E-01,1.458848068887547E-02,-9.022160116066683E-01,-4.394032966709178E-01,-7.140717222910902E-05
2429379.5,1939-Apr-26,-9.457032710828672E-01,1.773645768101805E-02,1.515493165034375E-02,-8.169078499806754E-01,-5.875698694046534E-01,-9.079577644652120E-05
2429389.5,1939-May-06,-9.218713009815107E-01,-1.635830439237940E-01,1.519334211287437E-02,-7.079279489076099E-01,-7.187178360019120E-01,-1.075387069038301E-04
2429399.5,1939-May-16,-8.649392850248002E-01,-3.389987310543447E-01,1.468616740809397E-02,-5.785878847830702E-01,-8.292031335706959E-01,-1.211729121617739E-04
2429409.5,1939-May-26,-7.762243846319002E-01,-5.019340395498320E-01,1.363929000285767E-02,-4.327190418503668E-01,-9.160084577741743E-01,-1.313294839045730E-04
2429419.5,1939-Jun-05,-6.585573079410972E-01,-6.461333284004881E-01,1.208365669519604E-02,-2.745593157964815E-01,-9.768046795535694E-01,-1.377419574730363E-04
2429429.5,1939-Jun-15,-5.161796072860397E-01,-7.660863977835437E-01,1.007461322945298E-02,-1.086367005206512E-01,-1.009993737027733E+00,-1.402532282986235E-04
2429439.5,1939-Jun-25,-3.544955667062333E-01,-8.574035840618742E-01,7.688794192964418E-03,6.034794196219265E-02,-1.014734369935583E+00,-1.388131787907704E-04
2429449.5,1939-Jul-05,-1.797095628723493E-01,-9.170839900723439E-01,5.018922891019110E-03,2.276373586078498E-01,-9.909521365580213E-01,-1.334739347225667E-04
2429459.5,1939-Jul-15,1.596310964897055E-03,-9.436409709959779E-01,2.167312142736695E-03,3.885326808520724E-01,-9.393347845058821E-01,-1.243916696081647E-04
2429469.5,1939-Jul-25,1.828810410056822E-01,-9.370797077760603E-01,-7.609185314225370E-04,5.385057187364056E-01,-8.613136628846523E-01,-1.118240899520534E-04
2429479.5,1939-Aug-04,3.580055316392285E-01,-8.987505263245307E-01,-3.663981432076984E-03,6.733081460733705E-01,-7.590315393017512E-01,-9.612340897787953E-05
2429489.5,1939-Aug-14,5.215017569617925E-01,-8.311194689799016E-01,-6.448277789932044E-03,7.890768735456609E-01,-6.352967886108635E-01,-7.772761437638554E-05
2429499.5,1939-Aug-24,6.687399926245943E-01,-7.375017527033469E-01,-9.031705192583140E-03,8.824346275540629E-01,-4.935235970386818E-01,-5.715022353111400E-05
